bvp_mean,bvp_std,temp_mean,temp_std,acc_mag_mean,acc_mag_std,emotion
0.0179,3.2238,31.094,0.008,62.4991,0.9757,Bhayanaka
3.4775,155.582,34.181,0.0167,62.4692,0.5928,Bhayanaka
0.1062,28.3071,34.812,0.006,62.8717,0.2466,Shanta
0.5041,61.8389,33.382,0.0098,63.2171,5.0659,Shanta
0.1808,6.1773,33.152,0.004,62.6781,0.169,Hasya
-2.112,35.6006,34.79,0.0,63.1392,0.4076,Shanta
-0.3123,42.2114,32.8275,0.0134,65.1298,3.5668,Bhayanaka
0.053,7.5412,31.989,0.0044,64.2868,0.4141,Hasya
-0.0725,7.7802,31.975,0.0153,64.1927,0.1321,Hasya
-0.1469,7.2921,33.238,0.0098,64.6196,0.5091,Shanta
1.8198,33.3724,32.7035,0.0188,65.1774,0.5279,Hasya
-0.6928,15.1395,34.1475,0.0077,63.3379,0.2626,Hasya
5.7011,150.2508,34.451,0.0044,63.1348,0.0,Hasya
-0.3833,17.3351,32.73,0.0,62.8254,2.1324,Bhayanaka
-3.6579,48.9617,34.27,0.0126,63.0176,1.3465,Hasya
1.2391,35.1305,34.824,0.012,62.8391,0.0896,Shanta
0.3164,8.6863,32.618,0.016,62.7472,0.4869,Bhayanaka
-0.2083,12.0714,31.782,0.0098,63.7477,0.3046,Hasya
0.1406,11.9166,31.742,0.016,62.8883,0.4424,Hasya
0.2089,3.3401,30.874,0.008,62.4287,0.7271,Bhayanaka
-0.2899,4.8519,32.39,0.0,62.6529,0.3619,Hasya
0.5886,15.065,35.662,0.0098,63.1064,0.4846,Shanta
0.1321,10.7801,33.498,0.0117,62.871,0.4913,Bhayanaka
-0.6023,12.5396,32.677,0.0142,64.5534,0.12,Shanta
-0.1873,4.7239,30.458,0.016,62.9109,0.0777,Hasya
-0.2048,5.7916,33.41,0.0,62.7084,0.3818,Hasya
0.513,37.244,34.2,0.0276,63.0503,1.4419,Hasya
0.7986,39.3847,32.754,0.0215,62.9669,0.514,Bhayanaka
0.1972,8.4189,32.824,0.0092,62.9235,0.3654,Shanta
2.178,31.6773,33.738,0.016,63.235,0.3673,Shanta
0.4318,10.3007,34.038,0.0098,63.1098,0.3828,Shanta
-1.8161,37.0924,33.258,0.016,66.7202,13.787,Bhayanaka
2.0324,40.1627,33.018,0.0147,62.9207,1.9709,Bhayanaka
1.3,72.9131,32.656,0.0049,64.8627,2.8639,Bhayanaka
-0.9723,27.3417,31.166,0.008,63.0223,0.1433,Shanta
0.0463,11.7857,31.718,0.0098,62.2954,0.215,Hasya
3.6957,83.6692,34.48,0.0126,62.263,9.0931,Bhayanaka
-0.3804,15.5899,29.402,0.0098,63.0458,0.3852,Shanta
0.3606,47.9435,35.836,0.0049,63.5768,1.709,Shanta
-0.8343,16.2093,30.896,0.0092,62.9198,0.1879,Shanta
0.2454,15.8184,31.59,0.0126,62.7402,0.1081,Shanta
-1.1691,32.2729,32.235,0.014,63.9138,0.2633,Shanta
-0.0573,8.4366,31.216,0.0092,63.4481,0.2125,Hasya
-0.0547,7.8778,30.952,0.006,64.6457,0.2718,Hasya
-0.1112,3.4489,31.13,0.0,62.3747,1.1198,Bhayanaka
0.2277,4.2864,31.466,0.015,63.124,0.4583,Shanta
0.0017,5.5084,31.496,0.0169,63.0776,0.4383,Shanta
0.9271,17.4167,31.758,0.0098,63.6301,0.4133,Hasya
-1.8985,52.4028,32.585,0.0153,65.1914,2.417,Bhayanaka
-0.4752,45.6976,32.747,0.0145,66.2432,6.9955,Bhayanaka
0.1144,5.2307,32.668,0.0098,65.5117,1.2644,Bhayanaka
1.4353,31.2939,34.326,0.0136,63.2072,2.456,Hasya
0.0609,13.2077,32.649,0.0104,65.8954,7.1252,Bhayanaka
-0.0295,36.4222,34.09,0.0,65.0725,11.7122,Shanta
-0.2979,10.1549,30.151,0.0044,63.0979,0.251,Shanta
0.3996,14.1884,29.502,0.016,63.2047,0.4423,Shanta
-0.5768,14.6855,34.5105,0.0143,62.9033,0.4543,Shanta
-3.3622,55.762,33.644,0.0143,62.5221,1.0887,Bhayanaka
0.0082,3.3041,30.77,0.0219,62.4295,0.6385,Bhayanaka
-0.3281,12.2871,31.216,0.018,63.1049,0.1363,Hasya
-1.1593,24.2746,32.33,0.011,63.1179,3.6739,Hasya
0.2027,11.9997,31.714,0.008,62.3068,0.2282,Hasya
-0.1533,7.1183,31.965,0.0087,64.3158,0.4876,Hasya
1.7006,25.6176,32.846,0.012,65.1033,0.1906,Shanta
-0.4699,26.2196,33.868,0.016,63.2249,0.6936,Shanta
-2.2594,96.3049,32.772,0.006,64.2913,0.3129,Hasya
-0.3957,8.4606,34.168,0.0098,63.0078,0.5195,Hasya
-0.0433,21.5223,33.668,0.0214,62.5645,0.4077,Shanta
-2.6969,54.5302,34.998,0.004,62.6837,0.4667,Hasya
1.9964,66.3636,30.175,0.0087,62.8629,9.4323,Bhayanaka
-0.3417,19.8245,29.982,0.0098,62.3525,0.2831,Shanta
0.7312,18.9452,32.329,0.0104,62.9862,0.3077,Shanta
5.2457,83.6481,33.04,0.01,62.1874,14.4597,Bhayanaka
0.9331,84.8588,33.774,0.008,63.151,1.0631,Shanta
9.9357,168.3034,34.22,0.0237,62.3795,0.5047,Bhayanaka
-4.15,105.1346,32.76,0.01,65.5416,6.2036,Hasya
1.1412,114.4928,34.54,0.01,63.3632,3.6106,Bhayanaka
-0.1751,4.8314,32.926,0.008,64.8809,0.3495,Hasya
0.0835,8.9588,31.757,0.0095,64.9208,0.335,Hasya
-0.1296,10.3437,31.014,0.0174,63.3442,2.7374,Hasya
1.7675,22.2582,33.314,0.008,67.1021,18.4697,Bhayanaka
-0.5243,30.6185,34.782,0.0183,63.2336,0.3045,Shanta
-0.1446,12.3458,33.77,0.0126,62.8793,0.4869,Shanta
-4.511,55.9078,33.808,0.0218,63.1624,0.1577,Shanta
1.2028,17.133,34.061,0.0118,63.1806,0.4604,Hasya
0.2401,26.7498,31.444,0.0156,64.0178,1.7227,Shanta
3.2623,173.5597,30.153,0.0158,64.8806,14.049,Bhayanaka
-1.0474,36.3069,33.73,0.0126,63.4011,3.3658,Shanta
-0.5757,23.7641,33.42,0.01,63.0931,0.3091,Hasya
-0.171,2.8861,30.882,0.016,62.4124,0.6639,Bhayanaka
-0.6466,23.5268,32.145,0.0087,64.9349,0.2815,Shanta
3.04,83.6836,30.181,0.0148,62.5151,3.4529,Bhayanaka
-0.9628,42.3147,32.778,0.0098,64.5329,0.6678,Hasya
0.8266,30.5753,32.065,0.0087,65.2348,1.9216,Bhayanaka
-1.141,14.854,31.188,0.014,63.0403,0.1675,Hasya
0.0871,32.1402,34.234,0.015,63.0543,0.7491,Hasya
-0.0551,6.4855,32.169,0.0099,65.5434,0.1602,Bhayanaka
-0.4436,44.8897,30.95,0.0126,62.4355,1.1666,Bhayanaka
-0.2356,40.3283,33.701,0.0137,62.7045,0.805,Shanta
-0.2687,3.7305,30.81,0.0,62.4312,0.8189,Bhayanaka
-1.5139,65.9649,34.078,0.0098,63.0977,4.1232,Bhayanaka
1.0568,23.9257,32.504,0.0136,64.4063,0.7895,Bhayanaka
0.321,39.4415,34.16,0.011,63.7178,4.1717,Shanta
0.0243,1.883,33.0,0.0,65.9482,11.5444,Bhayanaka
0.5466,185.444,34.192,0.0147,63.5042,6.2528,Shanta
-0.8455,77.7943,32.656,0.0049,64.789,3.0605,Bhayanaka
-0.6159,12.3975,33.382,0.0098,63.0494,0.0909,Shanta
0.0526,3.0668,31.11,0.0126,62.3844,1.0503,Bhayanaka
0.0242,5.4629,33.346,0.012,62.8036,0.1284,Hasya
0.2139,3.9097,30.006,0.008,62.7899,0.4575,Hasya
-0.8421,12.3054,32.9905,0.0022,63.9871,0.4716,Bhayanaka
1.2538,83.632,33.974,0.015,63.205,8.9496,Bhayanaka
-0.008,14.7598,30.952,0.014,63.0228,0.4381,Shanta
-0.0241,3.1528,30.471,0.0173,63.2551,0.3418,Hasya
0.1685,15.1512,34.078,0.0098,62.8719,0.1085,Hasya
1.853,69.1623,33.108,0.0166,63.5681,3.844,Bhayanaka
-0.4415,11.3899,33.758,0.0098,62.7967,0.6593,Shanta
4.7777,114.6916,30.166,0.015,64.3224,16.4948,Bhayanaka
-0.0034,13.483,34.272,0.0087,62.908,0.2497,Hasya
-0.4063,13.2954,33.018,0.0147,63.0668,0.3855,Shanta
-0.2817,8.243,30.552,0.006,65.6889,0.2254,Shanta
0.2338,19.4142,30.394,0.015,63.6643,0.4377,Shanta
0.9742,13.3608,32.334,0.012,62.7186,0.3567,Hasya
-0.9962,26.4578,34.768,0.014,62.8712,0.4818,Shanta
-0.4015,20.6635,32.368,0.016,64.5314,0.2867,Shanta
0.7101,10.5843,31.192,0.006,63.0948,0.1048,Hasya
-0.0363,44.8344,33.84,0.019,62.9428,0.432,Bhayanaka
0.919,13.3226,33.099,0.0118,63.0509,0.1204,Bhayanaka
-0.1335,3.9177,31.762,0.0098,65.3931,0.4377,Shanta
-0.1757,7.9469,32.557,0.0158,64.6258,0.1548,Shanta
-0.0141,5.0146,32.794,0.008,64.951,0.332,Hasya
1.2861,20.7293,30.039,0.0099,62.9533,0.8507,Bhayanaka
-1.54,29.5423,33.104,0.0128,64.711,0.4119,Shanta
0.0406,2.4267,32.722,0.0098,65.5306,1.2109,Bhayanaka
-0.1649,16.809,35.89,0.0126,62.9532,0.3693,Shanta
0.1386,15.9791,31.858,0.016,64.5006,0.2802,Hasya
-0.1334,14.9208,34.995,0.005,62.4446,0.4095,Hasya
0.4506,23.1038,34.46,0.0118,63.4163,0.0246,Hasya
0.3573,18.8173,33.96,0.0205,63.0891,0.3717,Shanta
1.6285,29.3177,33.202,0.0194,62.7053,0.6094,Bhayanaka
7.3735,113.6688,32.708,0.016,65.092,1.8444,Bhayanaka
-0.209,10.369,31.987,0.0105,64.2516,0.3979,Hasya
0.1027,8.717,31.056,0.0092,63.2432,0.0453,Hasya
0.1844,3.3142,29.966,0.008,62.9303,0.3141,Hasya
-0.4231,23.388,31.014,0.008,63.3126,0.4824,Hasya
-0.8737,27.9846,34.77,0.0219,62.8049,0.3797,Shanta
-3.0208,159.0744,34.909,0.0118,63.3033,0.5407,Shanta
1.9665,79.0162,33.728,0.0108,63.756,6.2736,Shanta
-1.2615,125.021,34.947,0.0145,63.0289,0.1568,Hasya
-0.9063,25.8289,31.202,0.0098,63.0929,0.1655,Shanta
0.1151,5.9642,30.974,0.008,64.0253,0.3501,Hasya
-0.1749,4.5186,32.43,0.0,62.5579,0.1633,Hasya
-0.7479,37.4422,30.21,0.0126,62.7026,0.2176,Bhayanaka
-0.2147,7.4368,32.303,0.0158,64.9671,0.2765,Shanta
-0.0763,11.8032,33.4935,0.0048,63.1447,0.1058,Bhayanaka
0.2624,32.1378,33.414,0.008,66.9604,17.3417,Bhayanaka
2.3363,33.9132,33.568,0.0209,63.4622,2.135,Shanta
0.1099,54.7718,34.015,0.015,63.4516,3.0256,Shanta
0.9281,44.0626,34.95,0.0179,63.0236,0.1358,Hasya
0.2627,17.337,34.995,0.005,62.7066,1.0481,Hasya
-1.9981,28.3844,32.614,0.008,62.8849,0.5707,Bhayanaka
1.6572,36.5047,33.672,0.0098,63.1651,0.4039,Shanta
0.5358,12.7093,31.714,0.008,62.5346,1.2656,Hasya
-1.3723,60.5241,32.292,0.014,64.4995,0.9949,Bhayanaka
-1.879,40.3508,34.406,0.008,63.142,1.4826,Hasya
-0.0187,4.3339,32.416,0.0156,62.6037,0.1979,Hasya
-0.7586,19.9794,33.484,0.012,64.9956,0.7973,Shanta
0.0459,11.2419,34.04,0.01,63.1239,0.4062,Shanta
-0.0727,5.608,32.326,0.0111,62.3889,0.1918,Hasya
0.6841,193.072,32.701,0.0137,64.6773,16.4479,Bhayanaka
-0.4074,11.8255,34.024,0.0211,63.0141,0.1775,Shanta
3.051,46.3474,33.038,0.0098,64.5809,16.8534,Bhayanaka
0.0919,5.678,32.8355,0.005,64.954,0.2454,Hasya
-0.5828,16.3705,31.588,0.014,62.7257,0.1565,Shanta
0.6996,33.9096,32.934,0.015,62.8069,0.5567,Bhayanaka
-0.8158,81.9608,33.708,0.016,63.4559,1.4306,Shanta
0.6265,17.8719,31.03,0.0126,62.3173,0.6749,Bhayanaka
-0.4887,33.7059,33.156,0.0049,62.8419,1.2581,Bhayanaka
-0.2823,11.332,33.082,0.0098,64.1342,0.7059,Bhayanaka
-0.286,10.5794,30.11,0.0,62.9543,0.4579,Bhayanaka
-0.1165,25.6419,33.513,0.0173,62.7481,0.0914,Hasya
1.8624,30.0182,34.034,0.008,63.5543,0.275,Hasya
-0.1893,7.7166,32.372,0.006,62.8862,0.2161,Hasya
-0.2396,25.3664,35.13,0.0126,63.4259,0.431,Shanta
0.3106,12.6046,34.156,0.0049,63.1377,1.1541,Hasya
2.316,53.9145,32.756,0.0092,64.3768,0.0589,Hasya
-0.2736,15.6068,33.051,0.0134,62.9777,0.1343,Bhayanaka
-0.142,11.9963,31.082,0.016,63.2308,0.0131,Hasya
0.5348,22.9846,33.172,0.0098,63.5066,0.7205,Bhayanaka
0.1277,10.0356,31.05,0.0089,63.2443,0.0469,Hasya
0.9855,13.5801,33.762,0.016,62.7774,0.4362,Shanta
-0.8898,34.7353,34.341,0.017,63.6958,0.2207,Shanta
1.283,17.7956,33.192,0.0147,63.3414,0.502,Bhayanaka
0.1548,9.5298,31.108,0.006,63.293,0.2231,Hasya
-0.0024,2.339,31.02,0.0161,64.976,0.4191,Shanta
2.3449,79.281,33.65,0.0,62.5876,1.3917,Bhayanaka
0.0641,1.45,32.946,0.015,64.7615,1.6474,Bhayanaka
0.7772,23.6781,32.648,0.0098,66.4239,10.9443,Bhayanaka
-0.1669,5.9696,33.11,0.0,63.1878,0.3158,Hasya
-0.1782,15.5492,32.422,0.0098,64.2757,0.0767,Shanta
-0.3894,29.8396,33.486,0.008,66.2658,12.6066,Bhayanaka
0.5138,56.827,34.452,0.0154,63.4251,0.0271,Hasya
-0.0993,7.5146,31.558,0.0204,65.4747,0.2538,Shanta
0.5549,19.7249,31.256,0.0092,63.1311,0.4108,Shanta
4.5353,39.923,30.9,0.01,64.8751,4.7634,Hasya
0.9095,40.0603,32.676,0.008,65.664,8.5822,Bhayanaka
0.0463,20.5324,34.503,0.0142,62.9013,0.3882,Shanta
0.0542,4.2291,30.836,0.0092,64.1126,0.4042,Hasya
0.2315,11.7142,34.142,0.0098,63.0356,0.1439,Hasya
0.2795,11.8193,33.952,0.014,63.2547,0.3851,Shanta
-0.669,26.7392,33.49,0.0,64.9745,1.13,Shanta
-0.1166,7.8252,33.23,0.0,64.6035,0.3526,Shanta
-1.3595,149.4291,34.45,0.0,63.1472,0.1109,Hasya
-1.6408,17.7421,32.46,0.0161,65.5313,4.171,Bhayanaka
-0.0442,9.1744,31.214,0.008,63.4997,0.2179,Hasya
-0.3639,47.8713,33.004,0.0136,62.8351,0.6496,Bhayanaka
0.8227,13.3022,34.285,0.0153,62.9107,0.162,Hasya
0.0465,10.9216,33.878,0.0098,62.8537,0.5122,Bhayanaka
0.2112,6.4527,30.41,0.0179,62.6675,0.3906,Shanta
1.8277,52.9453,33.098,0.0098,63.2306,9.1918,Bhayanaka
-0.118,4.9195,30.968,0.014,63.8939,0.3276,Hasya
0.1508,4.8881,30.938,0.016,64.4181,0.4071,Hasya
-0.2941,4.721,30.174,0.008,62.4779,1.7591,Hasya
-0.6421,35.869,32.5265,0.0171,63.8964,1.2827,Bhayanaka
0.1358,31.8583,29.718,0.0098,64.1524,6.485,Shanta
0.3158,20.043,34.997,0.0046,63.1718,3.3944,Hasya
0.0135,9.0099,31.978,0.016,64.2335,0.2232,Hasya
-0.6398,12.9188,33.567,0.0071,62.868,0.157,Bhayanaka
0.2436,2.9722,29.962,0.0098,62.8317,0.4848,Hasya
2.7218,183.053,33.619,0.0099,62.4448,0.6338,Bhayanaka
0.5772,20.4303,32.964,0.0128,62.9302,0.1215,Bhayanaka
0.3088,13.0432,31.782,0.0098,62.2802,0.369,Hasya
0.09,24.453,30.174,0.008,62.9596,2.4339,Hasya
0.7574,8.4634,32.642,0.0098,65.4488,2.6077,Bhayanaka
1.6872,54.3393,34.75,0.0126,63.7273,1.4892,Shanta
0.0618,4.5063,33.414,0.015,62.61,0.2092,Hasya
-0.1561,3.7348,31.542,0.0098,65.2641,0.4531,Shanta
2.127,65.6548,34.686,0.012,62.8709,0.6243,Shanta
-0.078,33.5389,32.665,0.0087,65.7931,6.0098,Bhayanaka
0.8303,46.6151,32.766,0.015,64.4012,0.4494,Hasya
0.0089,2.6152,30.91,0.0126,64.9325,0.2515,Shanta
-0.0228,6.8174,33.998,0.0087,63.9818,0.1359,Shanta
0.0226,5.233,32.544,0.0092,63.7742,1.2071,Bhayanaka
1.7023,52.785,33.177,0.0142,63.1594,2.3982,Bhayanaka
2.4511,43.3769,32.342,0.0098,64.3834,0.9876,Bhayanaka
1.1916,76.2135,33.527,0.009,62.8555,0.5171,Hasya
0.2641,3.5243,29.962,0.0098,62.8246,0.3351,Hasya
-3.1564,136.6834,34.443,0.0095,63.1473,0.1109,Hasya
-1.7282,46.8764,32.766,0.008,62.7116,0.6037,Bhayanaka
-0.1015,3.5553,29.958,0.0098,62.8204,0.3365,Hasya
0.2399,113.7611,33.028,0.016,63.7879,25.6654,Bhayanaka
-0.5546,11.2493,33.594,0.015,66.2026,12.9125,Bhayanaka
0.3518,48.3588,33.318,0.0098,62.6487,1.0031,Bhayanaka
-0.0865,13.1636,33.795,0.0188,63.05,0.327,Bhayanaka
-0.3032,6.7474,31.92,0.0118,64.368,0.4613,Hasya
-0.0704,5.4132,31.94,0.01,64.6073,1.0098,Bhayanaka
-0.1435,6.2146,32.889,0.0173,65.1192,0.3947,Hasya
0.3855,22.1891,34.992,0.0087,62.7005,0.3761,Hasya
-0.0875,12.1339,34.106,0.008,63.0124,0.2101,Hasya
0.0702,8.1018,31.228,0.014,63.484,0.2394,Hasya
0.6198,9.2865,32.466,0.008,64.3365,0.6234,Bhayanaka
1.682,27.4659,34.219,0.0228,62.9945,0.906,Hasya
-0.701,18.3726,32.189,0.0137,63.4394,0.3824,Bhayanaka
0.0745,10.5051,31.702,0.0098,62.921,0.4625,Hasya
-0.9994,39.9262,32.994,0.0092,63.0556,0.4209,Bhayanaka
-0.2493,27.8639,33.831,0.003,63.0416,0.7263,Shanta
1.8508,80.2992,35.782,0.0204,63.5531,3.2966,Shanta
0.3105,5.5574,32.9985,0.0036,64.9501,0.3248,Hasya
0.2245,15.2603,31.766,0.008,62.6687,0.2729,Hasya
0.3975,4.2465,30.122,0.0098,62.7884,0.4317,Hasya
0.9139,30.0644,32.163,0.0105,65.1998,2.1992,Shanta
-0.07,18.4164,33.63,0.0179,65.1314,17.2202,Bhayanaka
0.2206,14.5954,32.231,0.0134,63.9467,0.6371,Shanta
-0.4269,20.8856,33.469,0.0134,64.5678,0.0,Shanta
2.8141,20.5625,32.232,0.014,63.5028,0.3619,Bhayanaka
1.2261,43.224,33.296,0.0201,63.1784,0.2818,Shanta
-0.4813,118.8767,34.016,0.0206,62.4076,0.4431,Bhayanaka
9.2925,119.3262,33.466,0.008,64.3104,2.5173,Shanta
0.2304,23.7506,33.454,0.015,62.6921,0.5928,Bhayanaka
0.6692,34.8487,34.17,0.01,63.1522,1.0948,Shanta
-0.2535,8.0426,29.405,0.0087,62.911,0.1808,Shanta
0.4733,12.42,31.778,0.0098,62.4554,0.3164,Hasya
-0.4414,12.3489,31.164,0.0156,63.2578,0.251,Hasya
-0.234,6.7127,29.834,0.008,63.464,0.1015,Shanta
-0.1405,68.8524,29.974,0.008,62.7274,6.0585,Shanta
1.1021,105.213,33.0135,0.0193,65.2461,2.5046,Hasya
0.4011,11.1364,31.172,0.0108,63.4214,0.292,Hasya
0.2737,18.3034,33.55,0.0126,63.0,0.0979,Shanta
-0.1618,34.6282,33.414,0.015,63.2945,0.1433,Hasya
-0.1102,42.6021,32.83,0.0077,64.0915,2.3141,Shanta
-1.5293,44.7028,33.28,0.01,63.0454,0.1832,Shanta
-0.1542,19.9328,31.41,0.0126,64.7995,0.2815,Shanta
0.2158,4.8556,32.901,0.0099,64.6836,0.3443,Hasya
0.9055,35.4627,30.85,0.0,64.2319,6.5339,Hasya
-2.0755,75.3208,33.582,0.0133,63.0289,0.1947,Bhayanaka
0.4654,26.7339,32.97,0.0,62.9024,1.1318,Bhayanaka
3.3858,114.1441,34.994,0.0049,62.0476,3.569,Hasya
-1.6722,49.7567,33.332,0.0117,63.2196,2.9042,Bhayanaka
0.3638,47.2915,35.89,0.0126,63.3368,4.6671,Shanta
0.0105,5.5868,32.898,0.0098,64.8694,0.359,Hasya
1.7873,32.193,34.828,0.0098,63.171,0.1996,Shanta
-0.0152,3.5858,30.504,0.0191,63.2934,0.1601,Hasya
0.5243,8.2783,31.948,0.0178,64.2427,0.4418,Hasya
-0.0861,7.9588,31.911,0.0173,64.2871,0.4634,Hasya
0.6969,11.193,33.534,0.008,62.8271,0.45,Shanta
0.4843,16.2558,32.044,0.0092,63.6253,0.4469,Bhayanaka
2.7889,66.1292,32.378,0.0098,64.4594,1.0764,Bhayanaka
2.352,36.9937,33.452,0.014,62.9783,0.3427,Shanta
-1.3343,24.0949,32.23,0.0126,65.4439,0.3766,Shanta
0.5759,46.6336,32.062,0.016,65.3962,2.6781,Bhayanaka
-0.2829,5.5615,30.964,0.0092,64.7576,0.6556,Hasya
0.4341,91.1554,34.442,0.016,63.5763,5.8002,Bhayanaka
-9.1189,234.5033,34.968,0.0154,63.1855,1.1367,Hasya
-0.1438,6.8683,31.978,0.016,64.2265,0.3573,Hasya
-0.9606,16.0662,33.05,0.0126,62.9559,0.0846,Bhayanaka
2.3907,47.7594,34.09,0.0,65.1926,11.7042,Shanta
-0.0372,2.7318,30.878,0.0098,62.4269,0.7037,Bhayanaka
-4.3329,53.2198,32.8705,0.0153,66.1083,9.3356,Bhayanaka
1.0464,18.1059,33.902,0.0133,63.0147,0.4428,Shanta
-0.1149,2.4383,30.734,0.008,62.4163,0.6198,Bhayanaka
0.3992,74.6891,34.953,0.0158,63.0233,0.1358,Hasya
0.2053,16.1601,31.432,0.014,65.0355,0.3972,Shanta
-0.3322,7.52,31.987,0.0105,64.2944,0.4299,Hasya
0.1624,5.2389,33.126,0.012,64.2229,0.3612,Shanta
4.1373,49.1322,33.004,0.0136,63.0212,5.0168,Bhayanaka
1.754,25.0672,33.628,0.014,63.775,0.5725,Shanta
0.0187,6.3497,32.973,0.0158,65.0004,0.9219,Hasya
-0.1052,11.8515,32.726,0.008,62.7858,0.3665,Bhayanaka
-0.748,22.1535,33.686,0.012,65.4971,13.6734,Bhayanaka
0.0387,8.7065,33.098,0.0098,62.7144,0.2689,Hasya
0.226,9.0621,31.674,0.015,62.9577,0.4813,Hasya
-1.75,31.422,32.733,0.0158,65.4656,5.8128,Bhayanaka
-0.6947,65.8708,29.999,0.0195,62.8736,1.0454,Bhayanaka
1.8648,27.7858,35.822,0.0098,62.6629,0.3671,Shanta
-0.4593,13.0979,30.199,0.0099,63.0777,0.1217,Bhayanaka
-0.7612,31.6378,33.042,0.0098,63.05,0.9098,Bhayanaka
0.9762,25.7164,33.564,0.0092,63.1297,2.1917,Shanta
-0.0435,2.5098,29.97,0.0,62.864,0.3992,Hasya
0.361,5.3082,33.042,0.0098,63.0358,0.1836,Hasya
-0.3124,17.8347,31.925,0.0087,64.3336,0.4594,Hasya
0.1348,5.2884,31.993,0.0046,64.5504,0.6405,Bhayanaka
-1.1384,14.5156,30.922,0.0098,63.4471,5.0112,Shanta
-0.1196,11.5123,33.624,0.0092,62.8251,0.5014,Bhayanaka
-0.2353,34.6946,30.802,0.016,64.2609,5.7689,Shanta
0.4817,21.069,33.413,0.0071,64.2915,0.2204,Shanta
-0.4971,23.429,33.651,0.0114,62.4823,0.477,Shanta
-0.0043,73.0568,34.028,0.016,63.626,1.9999,Hasya
-0.1139,5.0652,31.81,0.0126,65.168,0.2907,Shanta
0.1318,14.5788,33.9995,0.0022,64.3564,0.295,Shanta
0.2212,68.7542,29.954,0.0196,62.7305,3.5228,Hasya
-0.9554,86.7705,34.922,0.0098,62.6053,1.0217,Hasya
0.4461,6.009,33.164,0.0111,64.7297,0.2033,Shanta
3.8034,196.8199,30.19,0.0,64.2122,12.1906,Bhayanaka
-0.0642,8.1418,31.941,0.0099,64.4657,0.4621,Hasya
-2.2078,34.1315,35.894,0.008,63.4811,1.559,Shanta
-2.8,209.0118,30.146,0.008,68.1591,19.0208,Bhayanaka
-0.1034,3.0394,32.676,0.008,64.811,4.3689,Bhayanaka
-0.1348,11.7164,29.574,0.015,63.2407,0.3374,Shanta
-0.5494,16.9858,33.3,0.01,63.1025,0.4207,Shanta
-0.0393,1.7507,30.074,0.008,62.9061,0.2882,Hasya
-0.1642,11.9667,33.935,0.0087,62.9376,0.7841,Shanta
-0.087,6.3946,32.418,0.0098,62.6607,0.6825,Hasya
-0.0944,12.3346,34.485,0.0087,62.9162,0.4874,Shanta
-0.0295,5.5759,31.014,0.008,62.7751,0.1087,Shanta
0.9584,15.9317,34.097,0.0095,63.3101,0.2987,Hasya
-2.4079,154.3618,34.18,0.0,62.5243,0.4245,Bhayanaka
0.1594,12.2506,33.98,0.0134,63.2244,1.528,Shanta
-0.3398,17.364,31.666,0.008,62.9734,0.4892,Hasya
-1.3827,28.5421,33.113,0.0145,64.3404,3.582,Bhayanaka
0.1477,15.1886,31.677,0.0095,64.5353,0.1736,Shanta
0.185,12.1081,31.925,0.0087,64.4987,0.3963,Hasya
2.3613,77.2023,34.602,0.0475,63.3833,0.5296,Shanta
0.1281,1.8301,32.978,0.0098,65.0266,1.2792,Bhayanaka
-0.5388,11.5714,34.122,0.016,63.0025,0.2319,Hasya
-0.4905,9.8827,31.583,0.0158,64.6084,0.1812,Shanta
0.6988,205.1891,30.138,0.016,67.4454,17.5657,Bhayanaka
0.2251,16.3864,34.997,0.0195,62.6316,0.2672,Hasya
0.1802,6.9266,30.014,0.008,62.8371,0.3889,Shanta
-0.0407,13.239,34.15,0.011,63.0836,0.2948,Shanta
-0.4745,17.2136,31.782,0.0098,62.607,0.0999,Hasya
-0.107,28.7827,34.831,0.003,62.939,0.4247,Shanta
-4.4413,39.3432,32.338,0.004,62.7155,0.4607,Hasya
-0.0492,8.7972,30.838,0.0098,64.4179,0.5805,Hasya
2.094,72.9956,32.708,0.016,63.1012,4.6422,Bhayanaka
-0.2044,49.7247,33.434,0.008,63.3053,0.2962,Hasya
0.2185,3.4267,32.201,0.0137,64.5241,0.5633,Bhayanaka
-0.0655,11.467,32.51,0.0167,64.6937,0.7685,Bhayanaka
0.1143,2.1233,31.47,0.0179,65.3939,0.4553,Shanta
0.4842,22.1415,33.192,0.0147,63.4447,1.5852,Bhayanaka
-1.1088,16.3391,34.141,0.0126,63.3263,0.2788,Hasya
1.0097,15.9384,31.468,0.0108,65.3633,0.036,Shanta
-0.1918,15.8206,35.002,0.0147,62.6902,0.2651,Hasya
1.5881,33.9287,30.174,0.008,63.1429,4.0688,Hasya
0.1593,5.7937,31.014,0.008,62.7758,0.109,Shanta
-0.2204,18.7222,32.968,0.006,62.7306,0.3123,Bhayanaka
-0.3052,9.6227,31.718,0.0098,62.4104,0.3934,Hasya
-0.1993,42.9152,32.2035,0.0188,65.5795,1.2479,Bhayanaka
-0.5505,18.0623,34.94,0.01,62.7263,0.5463,Hasya
-1.1404,33.8388,34.422,0.0098,64.2234,0.1676,Shanta
-4.3201,94.9549,32.184,0.0224,67.4967,6.4384,Bhayanaka
-1.2765,38.6614,32.154,0.0049,65.6333,6.3234,Bhayanaka
-0.3622,14.5816,34.094,0.015,63.0046,0.1983,Hasya
